Date,Salesperson,Customer,Car Make,Car Year,Original manufacture sale,Car Tax rate,Gov Income,Profit Rate,Profit Income,Sale Price,Commission Rate,Commission Earned,Company Revenue
5/20/2012,Jennifer Davis,Customer_98273,Toyota,2024,21253.68,0.15,3188.052,0.25,6110.433,30552.17,0.05,1527.60825,7770.88175
9/22/2005,Patricia Wilson,Customer_98274,Nissan,2019,18010.944,0.15,2701.6416,0.25,5178.1464,25890.73,0.12,3106.88784,4772.89816
2/19/2015,Jessica Brown,Customer_98275,Mazda,2019,24181.416,0.15,3627.2124,0.25,6952.1571,34760.79,0.08,2780.86284,7798.51116
1/26/2014,Michael Jones,Customer_98276,Chevrolet,2019,26541.432,0.15,3981.2148,0.25,7630.6617,38153.31,0.11,4196.863935,7415.014065
6/13/2012,Donna Lee,Customer_98277,Tesla,2018,36850.938,0.15,5527.6407,0.25,10594.64468,52973.22,0.09,4767.590104,11354.6919
12/12/2023,Patricia Wilson,Customer_98278,Tesla,2023,31892.634,0.15,4783.8951,0.25,9169.132275,45845.66,0.07,3209.196296,10743.8297
1/23/2009,Michael Jones,Customer_98279,Nissan,2020,26263.44,0.15,3939.516,0.25,7550.739,37753.7,0.05,1887.68475,9602.57525
11/28/2020,Patricia Wilson,Customer_98280,BMW,2021,27431.136,0.15,4114.6704,0.25,7886.4516,39432.26,0.14,5520.51612,6480.60788
9/21/2015,Ryan Robinson,Customer_98281,Honda,2019,31639.896,0.15,4745.9844,0.25,9096.4701,45482.35,0.08,3638.58804,10203.86596
5/1/2009,Christopher Martinez,Customer_98282,Ford,2016,44507.7,0.15,6676.155,0.25,12795.96375,63979.82,0.02,1279.596375,18192.52363
4/28/2023,Richard Pierce,Customer_98283,Lamborghini,2021,273898.584,0.15,41084.7876,0.25,78745.8429,393729.21,0.08,31498.33716,88332.28884
7/18/2014,Donna Lee,Customer_98284,Ford,2019,61464.312,0.15,9219.6468,0.25,17670.9897,88354.95,0.06,5301.29691,21589.34109
10/12/2018,Christopher Martinez,Customer_98285,Ford,2020,61807.266,0.15,9271.0899,0.25,17769.58898,88847.94,0.07,6219.356141,20821.31786
11/22/2011,Susan Martinez,Customer_98286,Honda,2023,20275.962,0.15,3041.3943,0.25,5829.339075,29146.7,0.09,2623.202584,6247.535416
2/15/2007,James Miller,Customer_98287,Toyota,2023,30295.836,0.15,4544.3754,0.25,8710.05285,43550.26,0.02,871.005285,12383.41872
10/25/2011,Jennifer Davis,Customer_98289,Toyota,2021,18372.432,0.15,2755.8648,0.25,5282.0742,26410.37,0.04,1056.41484,6981.52316
10/14/2006,Susan Martinez,Customer_98290,Honda,2015,14875.632,0.15,2231.3448,0.25,4276.7442,21383.72,0.14,2993.72094,3514.36706
12/27/2023,John Smith,Customer_98291,Chevrolet,2021,19572.654,0.15,2935.8981,0.25,5627.138025,28135.69,0.07,1969.498309,6593.537691
8/5/2011,Karen Green,Customer_98293,Honda,2015,22479.75,0.15,3371.9625,0.25,6462.928125,32314.64,0.03,969.4392188,8865.450781
11/1/2016,Richard Pierce,Customer_98294,BMW,2017,48748.224,0.15,7312.2336,0.25,14015.1144,70075.57,0.12,8409.06864,12918.27736
7/7/2006,Michael Jones,Customer_98295,Tesla,2019,61135.38,0.15,9170.307,0.25,17576.42175,87882.11,0.15,13182.31631,13564.41369
12/31/2017,Jessica Brown,Customer_98296,Nissan,2022,25276.032,0.15,3791.4048,0.25,7266.8592,36334.3,0.11,3996.77256,7061.49544
1/15/2014,Sandra Moore,Customer_98297,Toyota,2020,21091.824,0.15,3163.7736,0.25,6063.8994,30319.5,0.04,1212.77988,8014.89612
10/10/2016,Richard Pierce,Customer_98298,Honda,2019,16536.24,0.15,2480.436,0.25,4754.169,23770.85,0.02,475.4169,6759.1931
12/3/2009,Jacob Walker,Customer_98299,Chevrolet,2015,25283.886,0.15,3792.5829,0.25,7269.117225,36345.59,0.07,2544.191029,8517.512971
6/28/2005,Joseph Scott,Customer_98300,Ford,2024,60238.464,0.15,9035.7696,0.25,17318.5584,86592.79,0.04,3463.71168,22890.61432
3/6/2021,Christopher Martinez,Customer_98301,Nissan,2016,26283.54,0.15,3942.531,0.25,7556.51775,37782.59,0.03,1133.477663,10365.57234
8/7/2007,Nancy King,Customer_98302,BMW,2017,49104.18,0.15,7365.627,0.25,14117.45175,70587.26,0.11,7764.598463,13718.48154
5/23/2006,Karen Green,Customer_98303,Nissan,2015,13291.416,0.15,1993.7124,0.25,3821.2821,19106.41,0.02,382.12821,5432.86579
2/5/2010,Elizabeth Thomas,Customer_98304,Honda,2016,28563.264,0.15,4284.4896,0.25,8211.9384,41059.69,0.02,821.19384,11675.23216
6/2/2020,Patricia Wilson,Customer_98305,Nissan,2015,21269.472,0.15,3190.4208,0.25,6114.9732,30574.87,0.12,3668.98392,5636.41408
11/23/2017,William Young,Customer_98306,Honda,2022,31164.54,0.15,4674.681,0.25,8959.80525,44799.03,0.1,4479.902625,9154.587375
5/4/2014,Christopher Martinez,Customer_98307,Toyota,2020,30203.28,0.15,4530.492,0.25,8683.443,43417.22,0.08,3473.3772,9740.5628
4/14/2023,John Smith,Customer_98308,Chevrolet,2017,31640.52,0.15,4746.078,0.25,9096.6495,45483.25,0.09,4093.492275,9749.237725
9/12/2009,Matthew White,Customer_98309,Toyota,2024,24377.76,0.15,3656.664,0.25,7008.606,35043.03,0.14,4906.0242,5759.2458
6/17/2005,Daniel Taylor,Customer_98310,Lamborghini,2022,403024.374,0.15,60453.6561,0.25,115869.5075,579347.54,0.03,17380.42613,158942.7399
9/21/2011,Karen Green,Customer_98311,Honda,2023,29401.902,0.15,4410.2853,0.25,8453.046825,42265.23,0.11,4649.175754,8214.152246
6/21/2013,William Young,Customer_98312,Honda,2021,13823.244,0.15,2073.4866,0.25,3974.18265,19870.91,0.02,397.418265,5650.247735
5/3/2021,Jessica Brown,Customer_98313,BMW,2020,26318.52,0.15,3947.778,0.25,7566.5745,37832.87,0.08,3026.6298,8487.7202
11/9/2014,Anthony Hernandez,Customer_98314,Toyota,2018,22651.02,0.15,3397.653,0.25,6512.16825,32560.84,0.05,1628.042063,8281.777937
6/4/2020,Daniel Taylor,Customer_98315,Toyota,2023,24946.02,0.15,3741.903,0.25,7171.98075,35859.9,0.1,3585.990375,7327.889625
1/25/2020,Daniel Taylor,Customer_98316,Toyota,2023,26545.05,0.15,3981.7575,0.25,7631.701875,38158.51,0.05,1907.925469,9705.534531
4/28/2014,Jennifer Davis,Customer_98317,Toyota,2024,26869.818,0.15,4030.4727,0.25,7725.072675,38625.36,0.13,5021.297239,6734.244761
7/22/2010,Sandra Moore,Customer_98318,Ford,2017,64335.6,0.15,9650.34,0.25,18496.485,92482.43,0.11,10173.06675,17973.76325
8/20/2014,Mary Butler,Customer_98320,Tesla,2018,32908.68,0.15,4936.302,0.25,9461.2455,47306.23,0.05,2365.311375,12032.23863
8/30/2018,Christopher Martinez,Customer_98321,Ford,2017,62148.24,0.15,9322.236,0.25,17867.619,89338.1,0.05,4466.90475,22722.95525
2/20/2020,Margaret Lopez,Customer_98322,Tesla,2016,62157.468,0.15,9323.6202,0.25,17870.27205,89351.36,0.09,8041.622423,19152.26958
12/6/2021,Joseph Scott,Customer_98323,Toyota,2018,14208.048,0.15,2131.2072,0.25,4084.8138,20424.07,0.08,1633.92552,4582.09648
6/5/2008,Daniel Taylor,Customer_98324,Toyota,2023,17014.212,0.15,2552.1318,0.25,4891.58595,24457.93,0.02,489.158595,6954.559405
4/29/2015,Jessica Brown,Customer_98325,Tesla,2016,36290.988,0.15,5443.6482,0.25,10433.65905,52168.3,0.14,7303.561335,8573.750665
2/22/2008,Joseph Scott,Customer_98326,BMW,2022,61486.26,0.15,9222.939,0.25,17677.29975,88386.5,0.1,8838.649875,18061.59013
8/26/2023,Mary Butler,Customer_98327,Mazda,2016,15456.348,0.15,2318.4522,0.25,4443.70005,22218.5,0.14,3110.590035,3651.561965
9/20/2023,Kevin Lewis,Customer_98328,Toyota,2018,21832.146,0.15,3274.8219,0.25,6276.741975,31383.71,0.11,3452.208086,6099.355914
2/25/2009,Edward Adams,Customer_98329,Toyota,2016,32800.536,0.15,4920.0804,0.25,9430.1541,47150.77,0.14,6601.10787,7749.12613
4/25/2012,Mary Butler,Customer_98330,Mazda,2021,24920.28,0.15,3738.042,0.25,7164.5805,35822.9,0.05,1791.145125,9111.474875
8/12/2019,Anthony Hernandez,Customer_98331,Toyota,2015,32337.468,0.15,4850.6202,0.25,9297.02205,46485.11,0.14,6507.915435,7639.726565
7/31/2005,Richard Pierce,Customer_98332,Nissan,2020,25861.89,0.15,3879.2835,0.25,7435.293375,37176.47,0.15,5576.470031,5738.109969
2/27/2014,Donna Lee,Customer_98333,Honda,2023,21820.56,0.15,3273.084,0.25,6273.411,31367.06,0.15,4705.05825,4841.44175
6/14/2016,Daniel Taylor,Customer_98334,Lamborghini,2017,114595.488,0.15,17189.3232,0.25,32946.2028,164731.01,0.12,19767.72168,30367.80032
11/5/2007,Elizabeth Thomas,Customer_98335,Mazda,2016,25142.208,0.15,3771.3312,0.25,7228.3848,36141.92,0.12,4337.03088,6662.68112
12/26/2015,William Young,Customer_98336,Tesla,2022,45659.46,0.15,6848.919,0.25,13127.09475,65635.47,0.1,6563.547375,13412.46263
10/8/2010,Anthony Hernandez,Customer_98337,BMW,2016,61756.74,0.15,9263.511,0.25,17755.06275,88775.31,0.03,2663.259413,24355.31059
10/9/2007,Margaret Lopez,Customer_98338,Honda,2021,17970.93,0.15,2695.6395,0.25,5166.642375,25833.21,0.01,258.3321188,7603.947881
4/28/2019,Dorothy Hall,Customer_98339,Ford,2022,32923.044,0.15,4938.4566,0.25,9465.37515,47326.88,0.07,3312.881303,11090.9547
11/29/2013,Jennifer Davis,Customer_98340,Mazda,2024,30710.01,0.15,4606.5015,0.25,8829.127875,44145.64,0.13,5738.933119,7696.696881
6/6/2023,Joseph Scott,Customer_98341,Chevrolet,2019,31529.568,0.15,4729.4352,0.25,9064.7508,45323.75,0.12,5438.85048,8355.33152
3/8/2020,Elizabeth Thomas,Customer_98342,Honda,2021,29789.568,0.15,4468.4352,0.25,8564.5008,42822.5,0.14,5995.15056,7037.78144
3/22/2017,Jennifer Davis,Customer_98343,Toyota,2023,15467.706,0.15,2320.1559,0.25,4446.965475,22234.83,0.07,1556.437916,5210.686084
11/4/2013,Anthony Hernandez,Customer_98344,BMW,2023,66887.52,0.15,10033.128,0.25,19230.162,96150.81,0.12,11538.0972,17725.1928
3/8/2009,Nancy King,Customer_98345,Nissan,2021,19181.58,0.15,2877.237,0.25,5514.70425,27573.52,0.1,2757.352125,5634.587875
12/23/2017,Mary Butler,Customer_98346,BMW,2022,34207.74,0.15,5131.161,0.25,9834.72525,49173.63,0.05,2458.681313,12507.20869
8/20/2007,Susan Martinez,Customer_98347,Nissan,2023,32852.49,0.15,4927.8735,0.25,9445.090875,47225.45,0.13,6139.309069,8233.650931
9/27/2014,Jacob Walker,Customer_98348,Nissan,2017,16715.556,0.15,2507.3334,0.25,4805.72235,24028.61,0.02,480.572235,6832.481765
9/28/2015,David Williams,Customer_98349,Honda,2015,20444.076,0.15,3066.6114,0.25,5877.67185,29388.36,0.14,4114.370295,4829.913705
10/21/2019,Kevin Lewis,Customer_98350,Toyota,2018,17367.168,0.15,2605.0752,0.25,4993.0608,24965.3,0.12,2995.83648,4602.29552
9/5/2021,Sandra Moore,Customer_98351,Nissan,2015,27601.734,0.15,4140.2601,0.25,7935.498525,39677.49,0.03,1190.324779,10885.43122
5/6/2020,Jennifer Davis,Customer_98353,Toyota,2019,20595.96,0.15,3089.394,0.25,5921.3385,29606.69,0.1,2960.66925,6050.06075
4/11/2009,Patricia Wilson,Customer_98354,Toyota,2019,24701.46,0.15,3705.219,0.25,7101.66975,35508.35,0.03,1065.250463,9741.639537
2/24/2017,David Williams,Customer_98355,Tesla,2019,54022.86,0.15,8103.429,0.25,15531.57225,77657.86,0.15,11648.67919,11986.32081
3/23/2006,Emily Johnson,Customer_98356,Ford,2022,65568.702,0.15,9835.3053,0.25,18851.00183,94255.01,0.13,12253.15119,16433.15681
5/22/2018,Barbara Garcia,Customer_98357,Nissan,2019,26884.056,0.15,4032.6084,0.25,7729.1661,38645.83,0.13,5023.957965,6737.816035
6/9/2019,Linda Anderson,Customer_98358,Tesla,2019,55788.408,0.15,8368.2612,0.25,16039.1673,80195.84,0.14,11227.41711,13180.01489
7/3/2012,Karen Green,Customer_98359,Honda,2019,25922.832,0.15,3888.4248,0.25,7452.8142,37264.07,0.04,1490.56284,9850.67516
1/28/2014,Michael Jones,Customer_98360,Honda,2015,21117.024,0.15,3167.5536,0.25,6071.1444,30355.72,0.08,2428.45776,6810.23824
9/9/2016,Daniel Taylor,Customer_98361,Tesla,2019,36911.286,0.15,5536.6929,0.25,10611.99473,53059.97,0.03,1591.799209,14556.88479
12/29/2020,Margaret Lopez,Customer_98362,Chevrolet,2017,29670.372,0.15,4450.5558,0.25,8530.23195,42651.16,0.02,853.023195,12127.76481
10/6/2021,Ryan Robinson,Customer_98363,Tesla,2021,63555.84,0.15,9533.376,0.25,18272.304,91361.52,0.08,7308.9216,20496.7584
1/15/2017,Joseph Scott,Customer_98364,BMW,2019,55554.18,0.15,8333.127,0.25,15971.82675,79859.13,0.1,7985.913375,16319.03663
2/28/2007,Emily Johnson,Customer_98365,Honda,2023,14527.26,0.15,2179.089,0.25,4176.58725,20882.94,0.15,3132.440438,3223.239562
4/22/2007,Jessica Brown,Customer_98366,Tesla,2015,49906.896,0.15,7486.0344,0.25,14348.2326,71741.16,0.04,2869.64652,18964.61748
9/23/2012,Patricia Wilson,Customer_98367,Toyota,2024,34323.36,0.15,5148.504,0.25,9867.966,49339.83,0.15,7400.9745,7615.4955
11/3/2019,Edward Adams,Customer_98368,Chevrolet,2019,20460.54,0.15,3069.081,0.25,5882.40525,29412.03,0.07,2058.841838,6892.648162
4/5/2019,Michael Jones,Customer_98369,Toyota,2016,24612.192,0.15,3691.8288,0.25,7076.0052,35380.03,0.02,707.60052,10060.23748
3/7/2012,Margaret Lopez,Customer_98370,Ford,2017,27532.902,0.15,4129.9353,0.25,7915.709325,39578.55,0.13,5145.211061,6900.436939
1/14/2010,Christopher Martinez,Customer_98371,Toyota,2022,15244.74,0.15,2286.711,0.25,4382.86275,21914.31,0.11,2410.574513,4258.995487
1/2/2015,Emily Johnson,Customer_98372,Mazda,2023,26854.218,0.15,4028.1327,0.25,7720.587675,38602.94,0.07,2702.205686,9046.516314
3/22/2023,William Young,Customer_98374,Nissan,2019,22321.86,0.15,3348.279,0.25,6417.53475,32087.67,0.1,3208.767375,6557.042625
2/9/2013,Anthony Hernandez,Customer_98375,Nissan,2023,29905.848,0.15,4485.8772,0.25,8597.9313,42989.66,0.14,6018.55191,7065.26009
8/9/2010,Joseph Scott,Customer_98376,Chevrolet,2022,16763.262,0.15,2514.4893,0.25,4819.437825,24097.19,0.07,1686.803239,5647.124761
12/5/2015,Nancy King,Customer_98377,Toyota,2020,13548.126,0.15,2032.2189,0.25,3895.086225,19475.43,0.07,1363.280179,4564.023821
6/11/2011,David Williams,Customer_98378,Mercedes,2020,436915.164,0.15,65537.2746,0.25,125613.1097,628065.55,0.09,56525.89934,134624.4867
4/21/2012,Joseph Scott,Customer_98379,Honda,2019,20767.416,0.15,3115.1124,0.25,5970.6321,29853.16,0.07,2089.721235,6996.022765
2/28/2016,Patricia Wilson,Customer_98380,Toyota,2024,17964.576,0.15,2694.6864,0.25,5164.8156,25824.08,0.12,3098.88936,4760.61464
1/8/2016,Christopher Martinez,Customer_98381,Chevrolet,2021,29170.14,0.15,4375.521,0.25,8386.41525,41932.08,0.06,2515.924575,10246.01543
11/27/2018,Kevin Lewis,Customer_98382,Toyota,2019,16763.868,0.15,2514.5802,0.25,4819.61205,24098.06,0.03,722.9418075,6611.250193
10/4/2005,Sandra Moore,Customer_98383,Mazda,2016,26095.74,0.15,3914.361,0.25,7502.52525,37512.63,0.1,3751.262625,7665.627375
3/10/2006,Dorothy Hall,Customer_98385,Honda,2017,18805.5,0.15,2820.825,0.25,5406.58125,27032.91,0.05,1351.645313,6875.764687
10/26/2019,Elizabeth Thomas,Customer_98386,Mercedes,2019,426476.736,0.15,63971.5104,0.25,122612.0616,613060.31,0.14,85828.44312,100755.1309
2/13/2010,Patricia Wilson,Customer_98387,Lamborghini,2017,268119.072,0.15,40217.8608,0.25,77084.2332,385421.17,0.09,34687.90494,82614.19306
11/18/2012,Joseph Scott,Customer_98388,Mazda,2022,29637.96,0.15,4445.694,0.25,8520.9135,42604.57,0.1,4260.45675,8706.15325
9/11/2016,Barbara Garcia,Customer_98389,Tesla,2020,26725.71,0.15,4008.8565,0.25,7683.641625,38418.21,0.09,3457.638731,8234.861269
1/18/2005,Barbara Garcia,Customer_98390,Toyota,2018,31219.98,0.15,4682.997,0.25,8975.74425,44878.72,0.1,4487.872125,9170.867875
4/2/2010,John Smith,Customer_98391,Lamborghini,2018,344877.936,0.15,51731.6904,0.25,99152.4066,495762.03,0.04,19830.48132,131053.6127
11/6/2021,Karen Green,Customer_98392,Nissan,2019,31346.352,0.15,4701.9528,0.25,9012.0762,45060.38,0.08,3604.83048,10109.19752
9/23/2020,Margaret Lopez,Customer_98393,Toyota,2022,20374.2,0.15,3056.13,0.25,5857.5825,29287.91,0.1,2928.79125,5984.91875
3/3/2013,Jacob Walker,Customer_98394,Toyota,2015,29559.6,0.15,4433.94,0.25,8498.385,42491.93,0.02,849.8385,12082.4915
10/11/2020,Dorothy Hall,Customer_98395,Mercedes,2016,448422.948,0.15,67263.4422,0.25,128921.5976,644607.99,0.09,58014.7189,138170.3231
10/4/2009,Karen Green,Customer_98396,Chevrolet,2022,15462.576,0.15,2319.3864,0.25,4445.4906,22227.45,0.08,1778.19624,4986.67776
3/15/2017,John Smith,Customer_98397,Mazda,2018,16157.856,0.15,2423.6784,0.25,4645.3836,23226.92,0.07,1625.88426,5443.17974
5/28/2017,William Young,Customer_98398,BMW,2017,48195.888,0.15,7229.3832,0.25,13856.3178,69281.59,0.04,2771.26356,18314.43844
3/15/2011,Elizabeth Thomas,Customer_98399,Mazda,2023,20654.748,0.15,3098.2122,0.25,5938.24005,29691.2,0.14,4156.768035,4879.683965
4/5/2010,Dorothy Hall,Customer_98400,Honda,2019,28462.608,0.15,4269.3912,0.25,8182.9998,40915,0.01,409.14999,12043.24201
6/25/2005,David Williams,Customer_98401,Tesla,2024,66072.528,0.15,9910.8792,0.25,18995.8518,94979.26,0.11,10447.71849,18459.01351
10/27/2007,Barbara Garcia,Customer_98402,BMW,2018,41149.296,0.15,6172.3944,0.25,11830.4226,59152.11,0.08,4732.16904,13270.64496
3/19/2010,Margaret Lopez,Customer_98403,Nissan,2022,20100.546,0.15,3015.0819,0.25,5778.906975,28894.53,0.11,3178.398836,5615.585164
4/15/2014,Matthew White,Customer_98404,Toyota,2016,27671.634,0.15,4150.7451,0.25,7955.594775,39777.97,0.11,4375.577126,7730.758874
8/20/2005,Matthew White,Customer_98405,Ford,2020,55937.28,0.15,8390.592,0.25,16081.968,80409.84,0.12,9649.1808,14823.3792
7/11/2021,Patricia Wilson,Customer_98407,BMW,2024,53607.672,0.15,8041.1508,0.25,15412.2057,77061.03,0.11,8476.713135,14976.64487
7/11/2011,Barbara Garcia,Customer_98408,Nissan,2016,21738.24,0.15,3260.736,0.25,6249.744,31248.72,0.11,3437.3592,6073.1208
5/1/2007,Anthony Hernandez,Customer_98409,Chevrolet,2019,28821.948,0.15,4323.2922,0.25,8286.31005,41431.55,0.07,2900.208518,9709.393482
11/7/2019,David Williams,Customer_98410,Mercedes,2018,284022.336,0.15,42603.3504,0.25,81656.4216,408282.11,0.06,24496.92648,99762.84752
5/3/2023,Donna Lee,Customer_98411,Ford,2018,51764.754,0.15,7764.7131,0.25,14882.36678,74411.83,0.09,6697.065049,15950.01095
10/16/2016,Joseph Scott,Customer_98412,Honda,2021,23210.928,0.15,3481.6392,0.25,6673.1418,33365.71,0.04,1334.62836,8820.15364
9/2/2011,Dorothy Hall,Customer_98413,Lamborghini,2020,472225.824,0.15,70833.8736,0.25,135764.9244,678824.62,0.12,81458.95464,125139.8414
11/12/2019,Matthew White,Customer_98414,Honda,2019,15268.932,0.15,2290.3398,0.25,4389.81795,21949.09,0.14,3072.872565,3607.285435
12/11/2008,David Williams,Customer_98415,Nissan,2023,27591.714,0.15,4138.7571,0.25,7932.617775,39663.09,0.11,4362.939776,7708.436224
1/17/2009,Michael Jones,Customer_98416,Nissan,2021,17298.018,0.15,2594.7027,0.25,4973.180175,24865.9,0.11,2735.249096,4832.632904
10/19/2018,Edward Adams,Customer_98417,Toyota,2015,22673.304,0.15,3400.9956,0.25,6518.5749,32592.87,0.11,3585.216195,6334.349805
1/21/2011,Susan Martinez,Customer_98418,Nissan,2017,24338.694,0.15,3650.8041,0.25,6997.374525,34986.87,0.03,1049.606179,9598.569821
9/14/2018,William Young,Customer_98419,Honda,2024,25847.424,0.15,3877.1136,0.25,7431.1344,37155.67,0.08,2972.45376,8335.79224
3/14/2018,Jessica Brown,Customer_98420,BMW,2019,52799.67,0.15,7919.9505,0.25,15179.90513,75899.53,0.05,3794.976281,19304.88372
4/7/2014,Ryan Robinson,Customer_98421,Tesla,2024,29720.238,0.15,4458.0357,0.25,8544.568425,42722.84,0.03,1281.685264,11720.91674
9/26/2020,Matthew White,Customer_98422,Honda,2019,25940.652,0.15,3891.0978,0.25,7457.93745,37289.69,0.07,2610.278108,8738.759892
10/5/2008,Jacob Walker,Customer_98423,Toyota,2019,20049.9,0.15,3007.485,0.25,5764.34625,28821.73,0.06,1729.303875,7042.526125
9/20/2014,Christopher Martinez,Customer_98424,Honda,2017,20971.236,0.15,3145.6854,0.25,6029.23035,30146.15,0.01,301.4615175,8873.452483
4/29/2019,John Smith,Customer_98425,Toyota,2023,15398.892,0.15,2309.8338,0.25,4427.18145,22135.91,0.14,3099.027015,3637.990985
9/6/2023,Patricia Wilson,Customer_98426,Tesla,2024,42187.98,0.15,6328.197,0.25,12129.04425,60645.22,0.15,9096.783188,9360.456812
12/20/2007,Joseph Scott,Customer_98427,BMW,2023,26163.9,0.15,3924.585,0.25,7522.12125,37610.61,0.05,1880.530313,9566.179687
9/30/2012,Barbara Garcia,Customer_98428,Mazda,2021,29847.48,0.15,4477.122,0.25,8581.1505,42905.75,0.06,2574.34515,10483.92485
5/19/2008,Michael Jones,Customer_98429,Chevrolet,2017,28926.726,0.15,4339.0089,0.25,8316.433725,41582.17,0.03,1247.465059,11407.97894
3/6/2015,James Miller,Customer_98430,Tesla,2018,51176.052,0.15,7676.4078,0.25,14713.11495,73565.57,0.02,1471.311495,20918.20651
6/3/2018,David Williams,Customer_98431,BMW,2023,34650.024,0.15,5197.5036,0.25,9961.8819,49809.41,0.03,1494.282285,13665.10372
9/23/2011,Margaret Lopez,Customer_98432,Nissan,2023,17349.408,0.15,2602.4112,0.25,4987.9548,24939.77,0.07,1745.78418,5844.57782
4/30/2006,David Williams,Customer_98433,BMW,2016,28516.992,0.15,4277.5488,0.25,8198.6352,40993.18,0.12,4919.18112,7557.00688
12/2/2019,Joseph Scott,Customer_98434,Ford,2017,65416.14,0.15,9812.421,0.25,18807.14025,94035.7,0.15,14105.35519,14514.20481
2/23/2020,Barbara Garcia,Customer_98435,Mazda,2022,22886.394,0.15,3432.9591,0.25,6579.838275,32899.19,0.03,986.9757413,9025.820259
6/26/2016,James Miller,Customer_98436,Toyota,2019,21101.85,0.15,3165.2775,0.25,6066.781875,30333.91,0.05,1516.695469,7715.364531
5/11/2018,Michael Jones,Customer_98437,BMW,2020,54870.696,0.15,8230.6044,0.25,15775.3251,78876.63,0.08,6310.13004,17695.80396
1/26/2005,Margaret Lopez,Customer_98438,Nissan,2019,16849.932,0.15,2527.4898,0.25,4844.35545,24221.78,0.07,1695.524408,5676.323592
5/23/2023,Daniel Taylor,Customer_98439,Honda,2023,22638.672,0.15,3395.8008,0.25,6508.6182,32543.09,0.11,3579.74001,6324.67799
5/21/2013,Jacob Walker,Customer_98440,Chevrolet,2023,17660.196,0.15,2649.0294,0.25,5077.30635,25386.53,0.14,3554.114445,4172.219555
6/11/2010,Anthony Hernandez,Customer_98441,Nissan,2023,33040.26,0.15,4956.039,0.25,9499.07475,47495.37,0.11,5224.491113,9230.618887
8/11/2006,Emily Johnson,Customer_98442,Honda,2015,25254.792,0.15,3788.2188,0.25,7260.7527,36303.76,0.02,726.07527,10322.89273
4/26/2009,Joseph Scott,Customer_98443,Nissan,2015,28870.584,0.15,4330.5876,0.25,8300.2929,41501.46,0.06,2490.08787,10140.78813
10/26/2015,Mary Butler,Customer_98444,BMW,2024,66121.812,0.15,9918.2718,0.25,19010.02095,95050.1,0.11,10455.51152,18472.77648
8/22/2023,Susan Martinez,Customer_98445,BMW,2021,51703.92,0.15,7755.588,0.25,14864.877,74324.39,0.08,5945.9508,16674.5192
9/19/2023,David Williams,Customer_98446,Nissan,2020,17545.44,0.15,2631.816,0.25,5044.314,25221.57,0.1,2522.157,5153.973
7/22/2017,Mary Butler,Customer_98447,Nissan,2019,29340.36,0.15,4401.054,0.25,8435.3535,42176.77,0.05,2108.838375,10727.57163
8/22/2021,Jessica Brown,Customer_98448,Mazda,2022,27569.43,0.15,4135.4145,0.25,7926.211125,39631.06,0.05,1981.552781,10080.07722
7/29/2006,Matthew White,Customer_98449,Ford,2020,66108,0.15,9916.2,0.25,19006.05,95030.25,0.12,11403.63,17518.62
3/20/2015,William Young,Customer_98450,Chevrolet,2021,20067.078,0.15,3010.0617,0.25,5769.284925,28846.42,0.03,865.3927388,7913.949261
2/25/2017,Jacob Walker,Customer_98451,Honda,2015,27678.366,0.15,4151.7549,0.25,7957.530225,39787.65,0.03,1193.629534,10915.65447
1/13/2019,Susan Martinez,Customer_98452,Chevrolet,2018,24107.742,0.15,3616.1613,0.25,6930.975825,34654.88,0.07,2425.841539,8121.296461
8/12/2021,Elizabeth Thomas,Customer_98453,BMW,2022,44423.328,0.15,6663.4992,0.25,12771.7068,63858.53,0.06,3831.51204,15603.68996
7/28/2012,Joseph Scott,Customer_98454,Toyota,2016,23026.86,0.15,3454.029,0.25,6620.22225,33101.11,0.14,4634.155575,5440.094425
1/2/2017,Edward Adams,Customer_98455,Toyota,2017,17285.364,0.15,2592.8046,0.25,4969.54215,24847.71,0.14,3478.679505,4083.666495
3/28/2007,David Williams,Customer_98456,Honda,2024,31788.216,0.15,4768.2324,0.25,9139.1121,45695.56,0.14,6397.37847,7509.96553
2/1/2023,Sandra Moore,Customer_98457,Tesla,2022,45055.56,0.15,6758.334,0.25,12953.4735,64767.37,0.07,4533.715725,15178.09428
11/27/2012,Patricia Wilson,Customer_98458,Ford,2017,51925.986,0.15,7788.8979,0.25,14928.72098,74643.6,0.13,9703.668634,13013.94537
12/15/2005,Jacob Walker,Customer_98459,Tesla,2016,35524.428,0.15,5328.6642,0.25,10213.27305,51066.37,0.07,3574.645568,11967.29643
4/7/2020,William Young,Customer_98460,Chevrolet,2020,16059.108,0.15,2408.8662,0.25,4616.99355,23084.97,0.13,3001.045808,4024.816192
2/19/2023,Susan Martinez,Customer_98461,Ford,2021,42977.406,0.15,6446.6109,0.25,12356.00423,61780.02,0.07,4324.601479,14478.01252
4/2/2013,Daniel Taylor,Customer_98463,Honda,2021,20307.456,0.15,3046.1184,0.25,5838.3936,29191.97,0.13,3794.95584,5089.55816
10/30/2009,Emily Johnson,Customer_98464,Honda,2022,29323.08,0.15,4398.462,0.25,8430.3855,42151.93,0.14,5901.26985,6927.58015
5/5/2023,Dorothy Hall,Customer_98465,Toyota,2015,27906.36,0.15,4185.954,0.25,8023.0785,40115.39,0.15,6017.308875,6191.721125
